id_subsistema,id_estado,nom_localizacao,nom_tipousina,val_geracaoprogramada,val_geracaoverificada,val_capacidadeinstalada,val_fatorcapacidade,data,mês
NE,CE,Litoral,Eólica,0.0,2.45,105.0,0.0233333333333333,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.56,105.0,0.0243809523809523,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.75,105.0,0.0261904761904761,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.75,105.0,0.0261904761904761,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.75,105.0,0.0261904761904761,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.75,105.0,0.0261904761904761,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.75,105.0,0.0261904761904761,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.75,105.0,0.0261904761904761,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.75,105.0,0.0261904761904761,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,3.45,105.0,0.0328571428571428,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.81,105.0,0.0267619047619047,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.35,105.0,0.0223809523809523,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.88,105.0,0.0274285714285714,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.72,105.0,0.0259047619047619,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,1.69,105.0,0.016095238095238,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,3.14,105.0,0.0299047619047619,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,4.51,105.0,0.0429523809523809,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,5.77,105.0,0.0549523809523809,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,2.18,105.0,0.0207619047619047,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,0.8,105.0,0.0076190476190476,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,1.78,105.0,0.0169523809523809,2009-07-01,7
NE,CE,Litoral,Eólica,0.0,1.34,105.0,0.0127619047619047,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,1.03,105.0,0.0098095238095238,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,1.12,105.0,0.0106666666666666,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,1.68,105.0,0.016,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,3.29,105.0,0.0313333333333333,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,3.16,105.0,0.030095238095238,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,2.7,105.0,0.0257142857142857,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,1.13,105.0,0.0107619047619047,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,1.16,105.0,0.011047619047619,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,2.18,105.0,0.0207619047619047,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,3.85,105.0,0.0366666666666666,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,3.87,105.0,0.0368571428571428,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,2.74,105.0,0.026095238095238,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,2.15,105.0,0.0204761904761904,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,4.54,105.0,0.0432380952380952,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,8.57,105.0,0.0816190476190476,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,11.09,105.0,0.1056190476190476,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,9.64,105.0,0.0918095238095238,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,8.3,105.0,0.079047619047619,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,5.56,105.0,0.0529523809523809,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,5.8,105.0,0.0552380952380952,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,5.31,105.0,0.0505714285714285,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,3.58,105.0,0.034095238095238,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,2.09,105.0,0.0199047619047619,2009-07-02,7
NE,CE,Litoral,Eólica,0.0,1.66,105.0,0.0158095238095238,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,2.86,105.0,0.0272380952380952,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,2.89,105.0,0.0275238095238095,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,2.96,105.0,0.0281904761904761,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,3.68,105.0,0.035047619047619,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,4.72,105.0,0.0449523809523809,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,4.46,105.0,0.0424761904761904,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,1.97,105.0,0.0187619047619047,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,2.34,105.0,0.0222857142857142,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,3.82,105.0,0.0363809523809523,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,4.63,105.0,0.044095238095238,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,10.57,105.0,0.1006666666666666,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,7.92,105.0,0.0754285714285714,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,3.43,105.0,0.0326666666666666,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,0.99,105.0,0.0094285714285714,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,0.52,105.0,0.0049523809523809,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,0.33,105.0,0.0031428571428571,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,0.03,105.0,0.0002857142857142,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,2.48,105.0,0.0236190476190476,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,6.31,105.0,0.060095238095238,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,6.87,105.0,0.0654285714285714,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,5.89,105.0,0.056095238095238,2009-07-03,7
NE,CE,Litoral,Eólica,0.0,4.69,105.0,0.0446666666666666,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,3.56,105.0,0.0339047619047619,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,2.53,105.0,0.024095238095238,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,3.93,105.0,0.0374285714285714,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,3.77,105.0,0.0359047619047619,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,0.7,105.0,0.0066666666666666,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,4.19,105.0,0.0399047619047619,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,4.98,105.0,0.0474285714285714,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,6.82,105.0,0.0649523809523809,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,14.05,105.0,0.1338095238095238,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,17.13,105.0,0.1631428571428571,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,14.47,105.0,0.1378095238095238,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,11.29,105.0,0.1075238095238095,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,7.83,105.0,0.0745714285714285,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,4.17,105.0,0.0397142857142857,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,4.87,105.0,0.0463809523809523,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,8.93,105.0,0.085047619047619,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,6.47,105.0,0.0616190476190476,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,1.96,105.0,0.0186666666666666,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,3.06,105.0,0.0291428571428571,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,3.32,105.0,0.0316190476190476,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,2.06,105.0,0.0196190476190476,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,0.65,105.0,0.0061904761904761,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,1.62,105.0,0.0154285714285714,2009-07-04,7
NE,CE,Litoral,Eólica,0.0,0.65,105.0,0.0061904761904761,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.94,105.0,0.0089523809523809,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.94,105.0,0.0089523809523809,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.94,105.0,0.0089523809523809,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.94,105.0,0.0089523809523809,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.94,105.0,0.0089523809523809,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,1.39,105.0,0.0132380952380952,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.02,105.0,0.0001904761904761,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.02,105.0,0.0001904761904761,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.15,105.0,0.0014285714285714,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.17,105.0,0.0016190476190476,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.2,105.0,0.0019047619047619,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.19,105.0,0.0018095238095238,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-05,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,1.56,105.0,0.0148571428571428,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,1.51,105.0,0.0143809523809523,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,0.77,105.0,0.0073333333333333,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,0.75,105.0,0.0071428571428571,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,2.21,105.0,0.021047619047619,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,4.75,105.0,0.0452380952380952,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,9.0,105.0,0.0857142857142857,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,5.81,105.0,0.0553333333333333,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,1.77,105.0,0.0168571428571428,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,1.75,105.0,0.0166666666666666,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,4.4,105.0,0.0419047619047619,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,3.89,105.0,0.037047619047619,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,0.9,105.0,0.0085714285714285,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,0.44,105.0,0.0041904761904761,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,1.59,105.0,0.0151428571428571,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,0.3,105.0,0.0028571428571428,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,1.63,105.0,0.0155238095238095,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,7.62,105.0,0.0725714285714285,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,4.81,105.0,0.0458095238095238,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,3.15,105.0,0.03,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,3.94,105.0,0.0375238095238095,2009-07-06,7
NE,CE,Litoral,Eólica,0.0,2.8,105.0,0.0266666666666666,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.33,105.0,0.0031428571428571,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.09,105.0,0.0008571428571428,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.09,105.0,0.0008571428571428,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.09,105.0,0.0008571428571428,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.33,105.0,0.0031428571428571,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.84,105.0,0.008,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.83,105.0,0.0079047619047619,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,3.42,105.0,0.0325714285714285,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,3.36,105.0,0.032,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,11.59,105.0,0.1103809523809523,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,8.42,105.0,0.0801904761904761,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,4.59,105.0,0.0437142857142857,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,4.05,105.0,0.0385714285714285,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,0.19,105.0,0.0018095238095238,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,1.3,105.0,0.0123809523809523,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,3.52,105.0,0.0335238095238095,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,3.91,105.0,0.0372380952380952,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,7.54,105.0,0.0718095238095238,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,15.01,105.0,0.1429523809523809,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,18.36,105.0,0.1748571428571428,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,19.48,105.0,0.1855238095238095,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,19.78,105.0,0.1883809523809523,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,17.74,105.0,0.1689523809523809,2009-07-07,7
NE,CE,Litoral,Eólica,0.0,30.03,105.0,0.286,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,33.9,105.0,0.3228571428571428,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,33.68,105.0,0.3207619047619047,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,33.68,105.0,0.3207619047619047,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,19.64,105.0,0.187047619047619,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.29,105.0,0.0027619047619047,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.13,105.0,0.0012380952380952,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.58,105.0,0.0055238095238095,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.95,105.0,0.009047619047619,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.84,105.0,0.008,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.72,105.0,0.0068571428571428,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.81,105.0,0.0077142857142857,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.89,105.0,0.0084761904761904,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.75,105.0,0.0071428571428571,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.33,105.0,0.0031428571428571,2009-07-08,7
NE,CE,Litoral,Eólica,0.0,0.66,105.0,0.0062857142857142,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.85,105.0,0.008095238095238,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.83,105.0,0.0079047619047619,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,1.05,105.0,0.01,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.73,105.0,0.0069523809523809,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.52,105.0,0.0049523809523809,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.61,105.0,0.0058095238095238,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.29,105.0,0.0027619047619047,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.16,105.0,0.0015238095238095,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.26,105.0,0.0024761904761904,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.14,105.0,0.0013333333333333,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.09,105.0,0.0008571428571428,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.08,105.0,0.0007619047619047,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.07,105.0,0.0006666666666666,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.08,105.0,0.0007619047619047,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.02,105.0,0.0001904761904761,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-09,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-10,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-11,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-12,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-13,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-14,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-14,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-14,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-14,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-14,7
NE,CE,Litoral,Eólica,0.0,0.0,105.0,0.0,2009-07-14,7
